#OG_name	GCF_021155775.1_iyNeoPine1.1_protein.faa	GCF_021901455.1_iyNeoLeco1.1_protein.faa	GCF_021901495.1_iyNeoVirg1.1_protein.faa	GCF_021155785.1_iyNeoFabr1.1_protein.faa	GCF_021155765.1_iyDipSimi1.1_protein.faa
OG_3687	XP_046492315.1	XP_015511604.1	XP_046627458.1	XP_046433803.1	XP_046750647.1
OG_3688	XP_046490089.1	XP_015515120.1	XP_046627493.1	XP_046433724.1	XP_046751929.1 XP_046751930.1
OG_3689	XP_046489923.1	XP_015515131.1	XP_046627517.1	XP_046433750.1	XP_046751586.1
OG_3690	XP_046489924.1	XP_015515132.1	XP_046627518.1	XP_046433751.1	XP_046751588.1
OG_3691	XP_046489926.1	XP_015515134.1	XP_046627520.1	XP_046433752.1	XP_046751590.1
OG_3692	XP_046490405.1	XP_015520660.1	XP_046627554.1	XP_046434502.1	XP_046752232.1
OG_3693	XP_046490517.1	XP_015517190.1	XP_046627561.1	XP_046433579.1	XP_046751595.1
OG_3694	XP_046490551.1	XP_015518148.1	XP_046627603.1	XP_046433766.1	XP_046751601.1
OG_3695	XP_046491657.1	XP_015511865.1	XP_046627612.1	XP_046434907.1	XP_046751479.1
OG_3696	XP_046491491.1	XP_015511875.1	XP_046627616.1	XP_046434113.1	XP_046751956.1
OG_3697	XP_046491126.1	XP_015517736.1	XP_046627629.1	XP_046432492.1 XP_046432501.1	XP_046743064.1
OG_3698	XP_046491667.1	XP_015511857.2	XP_046627633.1	XP_046434923.1	XP_046751494.1
OG_3699	XP_046492184.1	XP_015511869.1	XP_046627638.1	XP_046434122.1	XP_046751499.1
OG_3700	XP_046491138.1	XP_015517737.1	XP_046627640.1	XP_046432513.1	XP_046736663.1
OG_3701	XP_046491151.1	XP_015517735.1	XP_046627649.1	XP_046432526.1	XP_046736694.1 XP_046736685.1 XP_046736677.1
OG_3702	XP_046490553.1	XP_015520934.1	XP_046627658.1	XP_046433770.1	XP_046751710.1
OG_3703	XP_046491066.1	XP_015511682.1	XP_046627704.1	XP_046433625.1	XP_046751940.1
OG_3704	XP_046490085.1	XP_015515140.1	XP_046627731.1	XP_046433935.1	XP_046751918.1
OG_3705	XP_046490624.1	XP_015511814.2	XP_046627736.1	XP_046433664.1	XP_046751617.1
OG_3706	XP_046491367.1	XP_015520830.1	XP_046627771.1	XP_046434380.1	XP_046750572.1
OG_3707	XP_046491369.1	XP_015520823.1	XP_046627775.1	XP_046434860.1	XP_046751116.1
OG_3708	XP_046490600.1	XP_046601472.1 XP_015510426.1	XP_046627787.1	XP_046434065.1 XP_046434066.1	
OG_3709	XP_046492229.1	XP_046600947.1	XP_046627804.1	XP_046433934.1	XP_046750962.1
OG_3710	XP_046465126.1 XP_046465125.1	XP_046602670.1	XP_046627830.1	XP_046434649.1	XP_046740961.1 XP_046740970.1
OG_3711	XP_046490788.1	XP_015515605.2	XP_046627846.1	XP_046434067.1	XP_046751728.1 XP_046751729.1 XP_046751730.1 XP_046751732.1
OG_3712	XP_046467415.1	XP_015510866.1	XP_046627860.1	XP_046412991.1	XP_046740995.1
OG_3713	XP_046490631.1	XP_015513211.1	XP_046627897.1	XP_046434817.1	XP_046750903.1
OG_3714	XP_046490793.1	XP_015518714.1	XP_046627917.1	XP_046434081.1	XP_046750881.1
OG_3715	XP_046490545.1	XP_015514738.1	XP_046627928.1	XP_046433983.1	XP_046750987.1
OG_3716	XP_046491115.1	XP_046601202.1	XP_046627953.1	XP_046434303.1	XP_046750736.1 XP_046750737.1
OG_3717	XP_046490837.1	XP_015520219.2	XP_046627966.1	XP_046434133.1	XP_046750948.1 XP_046750949.1
OG_3718	XP_046490838.1	XP_015512657.2	XP_046627967.1	XP_046434135.1	XP_046751596.1
OG_3719	XP_046490800.1	XP_015517452.2	XP_046627972.1	XP_046434154.1	XP_046750559.1
OG_3720	XP_046490813.1	XP_015517467.1	XP_046627981.1	XP_046434164.1 XP_046434166.1	XP_046751209.1
OG_3721	XP_046490821.1	XP_015517456.1	XP_046627990.1	XP_046434175.1	XP_046750566.1
OG_3722	XP_046481656.1	XP_015521015.1	XP_046627992.1	XP_046422588.1	XP_046753729.1
OG_3723	XP_046490879.1	XP_015523573.1	XP_046627999.1	XP_046434187.1	XP_046751904.1
OG_3724	XP_046490899.1	XP_015517189.1	XP_046628020.1	XP_046434210.1	XP_046751573.1
OG_3725	XP_046490954.1		XP_046628022.1	XP_046434252.1 XP_046434126.1	
OG_3726	XP_046490988.1	XP_046601254.1	XP_046628050.1	XP_046434222.1	XP_046751734.1
OG_3727	XP_046490911.1	XP_046601279.1	XP_046628066.1	XP_046434844.1	XP_046750796.1
OG_3728	XP_046489867.1	XP_046601294.1	XP_046628075.1	XP_046434254.1	
OG_3729	XP_046491411.1	XP_015510454.2	XP_046628108.1	XP_046434726.1	XP_046751533.1
OG_3730	XP_046491416.1	XP_015510455.1	XP_046628119.1	XP_046434731.1	XP_046751701.1
OG_3731	XP_046491422.1	XP_015510433.1	XP_046628123.1	XP_046434736.1	XP_046752010.1
OG_3732	XP_046490005.1	XP_015520939.1	XP_046628124.1	XP_046433362.1	XP_046751816.1
OG_3733	XP_046491424.1	XP_015510427.1	XP_046628126.1	XP_046434738.1	XP_046751538.1
OG_3734	XP_046491423.1	XP_015510424.1	XP_046628129.1	XP_046434737.1	XP_046752011.1
OG_3735	XP_046491426.1	XP_015510435.1	XP_046628130.1	XP_046434742.1	XP_046752014.1
OG_3736	XP_046490462.1	XP_015511721.1	XP_046628140.1	XP_046435516.1	XP_046751692.1
OG_3737	XP_046490463.1	XP_015511722.1	XP_046628141.1	XP_046435517.1	XP_046751693.1
OG_3738	XP_046489912.1	XP_015520440.2	XP_046628144.1	XP_046435344.1	XP_046751391.1
OG_3739	XP_046490944.1	XP_015512474.1	XP_046628172.1	XP_046434280.1	XP_046751997.1
OG_3740	XP_046490945.1	XP_015512462.1	XP_046628173.1	XP_046434281.1	XP_046751998.1
OG_3741	XP_046490946.1	XP_015512465.2	XP_046628174.1	XP_046434282.1	XP_046751905.1
OG_3742			XP_046628180.1	XP_046434353.1	XP_046750506.1
OG_3743	XP_046491090.1 XP_046491091.1 XP_046491092.1 XP_046491093.1 XP_046491094.1 XP_046491095.1 XP_046491096.1	XP_046601190.1 XP_015514741.1 XP_015514742.1 XP_046601187.1 XP_046601188.1 XP_046601189.1	XP_046628183.1	XP_046434363.1	XP_046751185.1 XP_046751186.1
OG_3744	XP_046491028.1	XP_046601307.1	XP_046628189.1	XP_046434372.1	XP_046751150.1
OG_3745	XP_046491037.1	XP_046601312.1	XP_046628194.1	XP_046434377.1	
OG_3746	XP_046491041.1	XP_046601322.1	XP_046628201.1	XP_046434407.1	
OG_3747	XP_046491042.1	XP_015517623.2	XP_046628203.1	XP_046434409.1	XP_046750581.1
OG_3748	XP_046492399.1	XP_015515028.1	XP_046628238.1	XP_046429810.1	XP_046752912.1
OG_3749	XP_046490539.1	XP_015514744.1	XP_046628259.1	XP_046434397.1	XP_046750984.1
OG_3750	XP_046478934.1	XP_046601471.1	XP_046628295.1	XP_046432770.1	XP_046743928.1
OG_3751	XP_046491392.1	XP_015518153.2	XP_046628311.1	XP_046434748.1	XP_046752196.1
OG_3752	XP_046491405.1	XP_015518154.1	XP_046628324.1	XP_046434759.1	XP_046752203.1
OG_3753	XP_046491407.1	XP_015518150.1	XP_046628325.1	XP_046434760.1	XP_046751435.1
OG_3754	XP_046490329.1 XP_046490330.1	XP_015509682.1 XP_046601108.1	XP_046628369.1	XP_046434982.1 XP_046434983.1	XP_046750666.1
OG_3755	XP_046492017.1	XP_046601608.1	XP_046628383.1	XP_046434673.1	XP_046750966.1
OG_3756	XP_046490363.1	XP_015509677.1	XP_046628427.1	XP_046435020.1	XP_046751009.1
OG_3757	XP_046492042.1	XP_046601626.1 XP_015518683.1	XP_046628432.1	XP_046434614.1	XP_046750805.1
OG_3758	XP_046492057.1 XP_046492058.1 XP_046492059.1	XP_046601637.1	XP_046628435.1	XP_046434677.1	XP_046750969.1
OG_3759	XP_046492064.1	XP_015518681.1	XP_046628438.1	XP_046434618.1	XP_046750809.1
OG_3760	XP_046492066.1	XP_015518705.1	XP_046628439.1	XP_046434678.1	XP_046750970.1
OG_3761	XP_046490364.1 XP_046490365.1	XP_015509683.1 XP_046601157.1	XP_046628440.1	XP_046435021.1	XP_046750683.1
OG_3762	XP_046492084.1	XP_015518680.1	XP_046628452.1	XP_046434624.1	XP_046750812.1
OG_3763	XP_046489993.1	XP_015520480.1	XP_046628453.1	XP_046434625.1	XP_046750505.1
OG_3764	XP_046490344.1 XP_046490345.1 XP_046490346.1 XP_046490347.1 XP_046490348.1 XP_046490349.1	XP_015509715.1	XP_046628469.1	XP_046434998.1	XP_046750674.1
OG_3765	XP_046490350.1	XP_015509721.2	XP_046628470.1	XP_046435000.1	XP_046750677.1
OG_3766	XP_046490366.1	XP_015509675.2	XP_046628480.1	XP_046435024.1	XP_046750685.1
OG_3767	XP_046491315.1	XP_015515413.1	XP_046628504.1	XP_046434705.1	XP_046750738.1
OG_3768	XP_046491316.1 XP_046491317.1	XP_015517391.2 XP_015517390.2	XP_046628506.1	XP_046434706.1	XP_046750930.1 XP_046750931.1 XP_046750932.1
OG_3769	XP_046492067.1	XP_015518748.1	XP_046628545.1	XP_046434972.1	XP_046750879.1
OG_3770	XP_046492006.1 XP_046492008.1 XP_046492004.1 XP_046492005.1	XP_015518731.2	XP_046628551.1	XP_046433963.1	XP_046750838.1 XP_046750839.1 XP_046750840.1 XP_046750841.1
OG_3771	XP_046491467.1	XP_015521133.1	XP_046628563.1	XP_046435328.1	XP_046751811.1
OG_3772	XP_046488262.1	XP_046585876.1	XP_046628568.1	XP_046436041.1	XP_046753599.1
OG_3773	XP_046490698.1	XP_015515108.1	XP_046628593.1	XP_046434894.1	XP_046752306.1
OG_3774	XP_046490704.1	XP_015515104.1	XP_046628598.1	XP_046434899.1	XP_046752359.1
OG_3775	XP_046490707.1	XP_015515105.1	XP_046628601.1	XP_046434902.1	XP_046752309.1
OG_3776	XP_046491379.1	XP_015514431.1	XP_046628633.1	XP_046434944.1	XP_046750993.1
OG_3777	XP_046491385.1	XP_015514413.2	XP_046628635.1	XP_046434931.1	XP_046750528.1
OG_3778	XP_046491570.1	XP_015521394.1	XP_046628646.1	XP_046434957.1	XP_046751563.1 XP_046751565.1
OG_3779	XP_046491510.1	XP_015510428.1	XP_046628665.1	XP_046434645.1	XP_046752009.1
OG_3780	XP_046491502.1	XP_015510438.2	XP_046628682.1	XP_046434636.1	XP_046751648.1
OG_3781	XP_046488075.1	XP_015519036.1	XP_046628698.1	XP_046431255.1	XP_046741161.1
OG_3782	XP_046491520.1	XP_015510422.1	XP_046628716.1	XP_046434186.1	XP_046751738.1
OG_3783	XP_046491605.1	XP_015514740.1	XP_046628741.1	XP_046435088.1	XP_046750541.1
OG_3784	XP_046492258.1	XP_046600682.1 XP_015511593.1 XP_046600683.1	XP_046628742.1	XP_046433787.1	XP_046750634.1
OG_3785	XP_046488122.1	XP_015519033.1	XP_046628752.1	XP_046431295.1	XP_046741174.1
OG_3786	XP_046490851.1	XP_015518212.1	XP_046628763.1	XP_046433488.1	XP_046751761.1
OG_3787	XP_046490870.1	XP_015518211.2	XP_046628772.1	XP_046433549.1	XP_046751792.1
OG_3788	XP_046490871.1	XP_015518208.2	XP_046628773.1	XP_046433552.1	XP_046751793.1
OG_3789	XP_046491756.1	XP_015521024.1	XP_046628803.1	XP_046435159.1	XP_046751308.1
OG_3790	XP_046490186.1	XP_015509953.1	XP_046628816.1	XP_046433644.1	XP_046751735.1
OG_3791	XP_046490010.1	XP_015515127.1	XP_046628817.1	XP_046435512.1	XP_046752354.1
OG_3792	XP_046490187.1	XP_015509954.2	XP_046628818.1	XP_046433646.1	XP_046751737.1
OG_3793	XP_046490374.1	XP_015515133.1	XP_046628856.1	XP_046433694.1	XP_046750716.1
OG_3794	XP_046490519.1	XP_015515739.1	XP_046628877.1	XP_046433759.1	XP_046752185.1
OG_3795	XP_046490520.1	XP_015515741.1	XP_046628878.1	XP_046433760.1	XP_046752189.1
OG_3796	XP_046483941.1	XP_046597376.1	XP_046628917.1	XP_046428563.1 XP_046428584.1	XP_046751387.1
OG_3797	XP_046491780.1	XP_015513556.1	XP_046628919.1	XP_046435168.1	XP_046750772.1
OG_3798	XP_046491784.1	XP_015513545.2	XP_046628922.1	XP_046435171.1	XP_046751208.1
OG_3799	XP_046491281.1	XP_015509678.1	XP_046628956.1	XP_046435022.1	XP_046751095.1
OG_3800	XP_046491287.1	XP_015509686.1	XP_046628957.1	XP_046435023.1	XP_046751121.1 XP_046751100.1
OG_3801	XP_046484054.1	XP_015510082.1	XP_046628968.1	XP_046428683.1	XP_046752191.1
OG_3802	XP_046491230.1	XP_015509729.2	XP_046628971.1	XP_046435032.1	XP_046750732.1 XP_046750733.1
OG_3803	XP_046491233.1	XP_015509735.1 XP_046601122.1	XP_046628974.1	XP_046435035.1	XP_046751076.1
OG_3804	XP_046491234.1	XP_046601123.1	XP_046628979.1 XP_046629016.1	XP_046434361.1	XP_046750857.1
OG_3805	XP_046491270.1	XP_015509694.2	XP_046628999.1	XP_046435061.1	XP_046750629.1
OG_3806	XP_046491271.1	XP_015509690.1	XP_046629000.1	XP_046435063.1	XP_046751042.1
OG_3807	XP_046491275.1	XP_015509731.1	XP_046629005.1	XP_046435066.1	XP_046751094.1
OG_3808	XP_046491284.1	XP_015509691.1	XP_046629011.1	XP_046435069.1	XP_046751199.1
OG_3809	XP_046491289.1	XP_015509730.1	XP_046629014.1	XP_046435072.1	XP_046750734.1
OG_3810	XP_046491456.1	XP_015517940.1	XP_046629034.1	XP_046435195.1	XP_046752088.1
OG_3811	XP_046490963.1	XP_046601844.1 XP_046601845.1	XP_046628654.1 XP_046628653.1	XP_046434850.1	XP_046752096.1
OG_3812	XP_046491857.1	XP_046601921.1	XP_046629040.1	XP_046435227.1	XP_046752096.1
OG_3813	XP_046491859.1	XP_015510764.2	XP_046629045.1	XP_046435230.1	XP_046752096.1
OG_3814	XP_046491883.1	XP_046601943.1	XP_046629049.1	XP_046435243.1	XP_046753058.1
OG_3815	XP_046484189.1	XP_015510107.2	XP_046629065.1	XP_046428823.1	XP_046752363.1
OG_3816	XP_046490455.1	XP_046600976.1	XP_046629079.1	XP_046435254.1	XP_046751583.1
OG_3817	XP_046491915.1	XP_046601980.1	XP_046629092.1	XP_046435264.1	
OG_3818	XP_046491917.1	XP_046601981.1	XP_046629093.1	XP_046435265.1	
OG_3819	XP_046491949.1	XP_046601374.1	XP_046629125.1	XP_046435298.1	
OG_3820	XP_046491419.1	XP_015510421.1	XP_046629128.1	XP_046434733.1	XP_046752008.1
OG_3821	XP_046491953.1	XP_046602004.1	XP_046629133.1	XP_046435301.1	
OG_3822	XP_046491977.1	XP_015518157.2	XP_046629153.1	XP_046435483.1	XP_046752272.1
OG_3823	XP_046491986.1 XP_046491987.1 XP_046491988.1 XP_046491989.1 XP_046491990.1 XP_046491991.1 XP_046491992.1 XP_046491993.1 XP_046491994.1 XP_046491996.1	XP_046602054.1 XP_046602055.1 XP_046602056.1 XP_046602057.1 XP_015519378.2 XP_015519379.1 XP_046602051.1 XP_046602052.1 XP_046602053.1	XP_046629161.1	XP_046435212.1	XP_046752119.1 XP_046752120.1 XP_046752121.1 XP_046752123.1
OG_3824	XP_046492123.1	XP_015521357.1	XP_046629171.1	XP_046435355.1	XP_046751566.1
OG_3825	XP_046491947.1	XP_015523212.1	XP_046629185.1	XP_046433467.1	XP_046753722.1
OG_3826	XP_046491687.1	XP_046601735.1	XP_046629196.1	XP_046433458.1	XP_046751751.1
OG_3827	XP_046491958.1	XP_046601449.1	XP_046629197.1	XP_046433481.1	XP_046753572.1
OG_3828	XP_046492185.1	XP_015514151.1	XP_046629254.1	XP_046435346.1	XP_046751034.1
OG_3829	XP_046492187.1	XP_015514144.1	XP_046629257.1	XP_046435348.1	XP_046751040.1
OG_3830	XP_046492174.1	XP_015517383.1	XP_046629266.1	XP_046435402.1	XP_046750661.1
OG_3831	XP_046492112.1	XP_046602111.1	XP_046629328.1	XP_046435420.1	XP_046751285.1
OG_3832	XP_046492191.1	XP_015515761.1	XP_046629332.1	XP_046435520.1	XP_046751722.1
OG_3833	XP_046492213.1	XP_015520797.1	XP_046629352.1	XP_046435476.1	XP_046752314.1
OG_3834	XP_046490018.1	XP_015515085.1	XP_046629386.1	XP_046433343.1	XP_046751256.1
OG_3835	XP_046489878.1	XP_015522650.1	XP_046629403.1	XP_046434475.1	XP_046752110.1
OG_3836	XP_046489879.1	XP_015522651.1	XP_046629404.1	XP_046434477.1	XP_046752111.1
OG_3837	XP_046491444.1	XP_015512617.1	XP_046629447.1	XP_046435590.1	XP_046752150.1
OG_3838	XP_046489738.1	XP_015512642.2	XP_046629473.1	XP_046433105.1	XP_046752261.1
OG_3839	XP_046465168.1	XP_015520536.2	XP_046629520.1	XP_046436366.1	XP_046749513.1
OG_3840	XP_046464808.1	XP_015524383.1	XP_046629598.1	XP_046436395.1	XP_046748848.1
OG_3841	XP_046492838.1	XP_015512023.1	XP_046629610.1	XP_046434341.1	XP_046752403.1
OG_3842	XP_046492839.1	XP_015512024.2	XP_046629611.1	XP_046434358.1	XP_046752410.1
OG_3843	XP_046490090.1	XP_015524213.1	XP_046629661.1	XP_046421993.1	XP_046752823.1
OG_3844	XP_046490079.1	XP_046600845.1	XP_046629662.1	XP_046421950.1 XP_046421943.1	XP_046752822.1 XP_046752820.1 XP_046752821.1
OG_3845	XP_046492630.1	XP_046602364.1	XP_046629664.1	XP_046435026.1	XP_046753485.1
OG_3846	XP_046492733.1	XP_015522541.1	XP_046629737.1	XP_046435695.1	XP_046740081.1
OG_3847	XP_046489848.1	XP_015515257.1	XP_046629801.1	XP_046435918.1	XP_046741811.1
OG_3848	XP_046482786.1	XP_015509392.1	XP_046629819.1	XP_046431805.1	XP_046753361.1
OG_3849	XP_046478042.1	XP_015516458.1	XP_046629899.1	XP_046436583.1	XP_046744138.1
OG_3850	XP_046478321.1	XP_015516449.1	XP_046629905.1	XP_046436613.1	XP_046734952.1
OG_3851	XP_046466678.1 XP_046467663.1	XP_015511573.1	XP_046629932.1	XP_046409569.1	XP_046749953.1
OG_3852	XP_046492870.1	XP_015524491.1	XP_046629940.1	XP_046435831.1	XP_046738510.1
OG_3853	XP_046492871.1	XP_015524520.1	XP_046629941.1	XP_046435833.1	XP_046738129.1
OG_3854	XP_046492873.1	XP_015524509.2	XP_046629942.1	XP_046435834.1	XP_046750848.1
OG_3855	XP_046492739.1	XP_015510083.1	XP_046629950.1	XP_046428667.1	XP_046752122.1
OG_3856	XP_046493048.1	XP_015522672.1	XP_046629968.1	XP_046435873.1	XP_046752737.1
OG_3857	XP_046492932.1	XP_046602586.1	XP_046629994.1	XP_046435984.1	
OG_3858	XP_046492939.1	XP_015517853.2	XP_046630001.1	XP_046435994.1	XP_046740326.1
OG_3859	XP_046492946.1 XP_046472611.1	XP_046602605.1	XP_046630005.1	XP_046435988.1	
OG_3860	XP_046493311.1	XP_015524784.1	XP_046630007.1	XP_046410388.1	XP_046745638.1
OG_3861	XP_046493323.1	XP_015524785.2	XP_046630014.1	XP_046410398.1	XP_046745649.1
OG_3862	XP_046492961.1	XP_015519141.2	XP_046630017.1	XP_046436002.1	XP_046753103.1
OG_3863	XP_046492962.1	XP_046602617.1	XP_046630018.1	XP_046436005.1	XP_046753102.1
OG_3864	XP_046492975.1		XP_046630026.1	XP_046436013.1	XP_046753138.1
OG_3865	XP_046492974.1	XP_046602626.1	XP_046630027.1	XP_046436014.1	XP_046753137.1
OG_3866	XP_046492973.1	XP_015514065.1	XP_046630028.1	XP_046436015.1	XP_046753135.1
OG_3867	XP_046492972.1	XP_046602625.1	XP_046630029.1	XP_046436016.1	XP_046753134.1
OG_3868	XP_046466217.1 XP_046466226.1 XP_046466234.1	XP_015519912.2 XP_015519913.2 XP_046599330.1	XP_046630038.1	XP_046436024.1	XP_046747694.1
OG_3869	XP_046468440.1	XP_046585887.1	XP_046603002.1	XP_046409671.1	XP_046753782.1 XP_046753783.1 XP_046753780.1 XP_046753781.1
OG_3870	XP_046492980.1	XP_046602629.1	XP_046630042.1	XP_046436029.1	XP_046753782.1 XP_046753783.1 XP_046753780.1 XP_046753781.1
OG_3871	XP_046492983.1	XP_015516645.1	XP_046630045.1	XP_046436031.1	XP_046747101.1
OG_3872	XP_046492988.1	XP_046602632.1	XP_046630050.1	XP_046436035.1	XP_046752599.1 XP_046752600.1
OG_3873	XP_046492993.1	XP_046602634.1	XP_046630054.1	XP_046436038.1	XP_046753157.1
OG_3874	XP_046492995.1	XP_015521725.2	XP_046630055.1	XP_046436039.1	XP_046753162.1
OG_3875	XP_046493005.1	XP_015509410.1	XP_046630064.1	XP_046436047.1	XP_046753184.1
OG_3876			XP_046630065.1	XP_046413387.1	
OG_3877	XP_046493007.1 XP_046493006.1	XP_015517355.2 XP_046602642.1	XP_046630068.1	XP_046436049.1	XP_046753186.1
OG_3878	XP_046493006.1	XP_046602642.1	XP_046630066.1	XP_046436048.1	XP_046753185.1
OG_3879	XP_046469727.1	XP_015509930.1	XP_046630074.1	XP_046436055.1	XP_046749237.1
OG_3880	XP_046493014.1	XP_046585944.1	XP_046630075.1	XP_046436421.1	XP_046752497.1
OG_3881	XP_046493017.1	XP_015509948.2	XP_046630079.1	XP_046436057.1	XP_046752841.1
OG_3882		XP_046602650.1	XP_046630082.1	XP_046436059.1	
OG_3883	XP_046493026.1	XP_046602653.1	XP_046630086.1	XP_046436063.1	
OG_3884	XP_046493027.1	XP_015520539.2	XP_046630087.1	XP_046436064.1	XP_046753214.1
OG_3885	XP_046493030.1	XP_046602654.1	XP_046630091.1	XP_046436067.1	XP_046753217.1
OG_3886	XP_046493222.1	XP_046598232.1 XP_046598226.1	XP_046630092.1	XP_046435921.1	XP_046741187.1
OG_3887	XP_046493239.1	XP_015524308.1	XP_046630098.1	XP_046435927.1	XP_046741228.1
OG_3888	XP_046493246.1	XP_015524306.1	XP_046630099.1	XP_046435929.1	XP_046735373.1
OG_3889	XP_046493058.1	XP_015516328.1	XP_046630112.1	XP_046435938.1	XP_046750375.1
OG_3890	XP_046493088.1	XP_046602690.1	XP_046630144.1	XP_046436178.1	XP_046753380.1
OG_3891	XP_046493089.1	XP_015519890.2	XP_046630145.1	XP_046426647.1	XP_046753379.1
OG_3892	XP_046493170.1	XP_015522593.1	XP_046630151.1	XP_046436132.1	XP_046738258.1
OG_3893	XP_046493249.1	XP_015523964.1	XP_046630154.1	XP_046436148.1	XP_046738080.1
OG_3894	XP_046492551.1	XP_015518502.1	XP_046630200.1	XP_046436118.1	XP_046752658.1
OG_3895	XP_046492553.1	XP_015518609.1	XP_046630201.1	XP_046436119.1	XP_046752707.1
OG_3896	XP_046492567.1	XP_046585704.1	XP_046630212.1	XP_046436129.1	XP_046748969.1
OG_3897	XP_046493188.1	XP_015514452.1	XP_046630218.1	XP_046414937.1	XP_046753547.1
OG_3898	XP_046487504.1	XP_015514572.1	XP_046630252.1	XP_046436604.1	XP_046753866.1 XP_046753931.1
OG_3899	XP_046490336.1	XP_015524008.1	XP_046630280.1	XP_046432223.1	XP_046735435.1
OG_3900	XP_046481985.1	XP_015524976.1	XP_046630331.1	XP_046431414.1	XP_046750307.1
OG_3901			XP_046630348.1	XP_046422374.1	
OG_3902	XP_046482303.1	XP_046591472.1	XP_046630349.1	XP_046417042.1	XP_046750443.1
OG_3903	XP_046465158.1	XP_015517809.2	XP_046630365.1	XP_046409663.1	XP_046752651.1
OG_3904	XP_046464734.1	XP_015513084.1	XP_046630393.1	XP_046427629.1	XP_046753247.1
OG_3905	XP_046464735.1	XP_015513158.1	XP_046630394.1	XP_046427643.1	XP_046752490.1 XP_046752491.1
OG_3906	XP_046464736.1	XP_015513156.1	XP_046630395.1	XP_046427656.1	XP_046752492.1
OG_3907	XP_046464737.1	XP_015513157.1	XP_046630396.1	XP_046427669.1	XP_046752493.1
OG_3908	XP_046493265.1	XP_015524003.1	XP_046630400.1	XP_046436163.1	XP_046743914.1
OG_3909	XP_046464948.1	XP_015518294.1	XP_046630411.1	XP_046436388.1	XP_046753662.1
OG_3910	XP_046493267.1	XP_015523974.1	XP_046630412.1	XP_046436164.1	XP_046751624.1
OG_3911	XP_046491643.1	XP_015521733.1	XP_046630420.1	XP_046409459.1	XP_046752860.1
OG_3912	XP_046491669.1	XP_046585736.1	XP_046630421.1	XP_046420192.1	XP_046747431.1
OG_3913	XP_046484445.1	XP_015515245.2	XP_046630427.1	XP_046424557.1	XP_046741821.1
OG_3914	XP_046466391.1	XP_046587253.1	XP_046630432.1	XP_046409582.1	XP_046734223.1
OG_3915	XP_046464848.1	XP_015520754.2	XP_046630450.1	XP_046436453.1	XP_046753820.1
OG_3916	XP_046484040.1	XP_015510096.2	XP_046630478.1	XP_046409680.1	XP_046752179.1
OG_3917	XP_046470872.1	XP_046590758.1	XP_046630480.1	XP_046409681.1	XP_046752372.1
OG_3918	XP_046464856.1	XP_015513083.1	XP_046630510.1	XP_046427736.1	XP_046746951.1
OG_3919	XP_046464814.1	XP_015515269.1	XP_046630546.1	XP_046410662.1	XP_046753534.1
OG_3920	XP_046468840.1 XP_046468845.1	XP_015518520.1 XP_046585727.1	XP_046630561.1	XP_046413706.1	XP_046753696.1
OG_3921	XP_046464974.1	XP_046585806.1	XP_046630568.1	XP_046409347.1	XP_046753177.1
OG_3922	XP_046493406.1	XP_046599410.1	XP_046630577.1	XP_046414215.1	XP_046752585.1 XP_046752587.1
OG_3923			XP_046611594.1 XP_046611595.1		XP_046737942.1
OG_3924	XP_046485962.1 XP_046485963.1 XP_046485964.1 XP_046485965.1 XP_046485966.1	XP_046595466.1 XP_046595467.1 XP_046595468.1 XP_046595470.1 XP_046595471.1	XP_046618617.1 XP_046618618.1 XP_046618619.1 XP_046618620.1 XP_046618621.1 XP_046618623.1		XP_046744270.1
OG_3925	XP_046491165.1 XP_046491166.1 XP_046491167.1 XP_046491168.1 XP_046491169.1	XP_046601446.1 XP_046601447.1 XP_046601445.1	XP_046629414.1 XP_046629415.1 XP_046629407.1 XP_046629408.1 XP_046629409.1 XP_046629410.1 XP_046629411.1 XP_046629412.1		XP_046752134.1 XP_046752133.1
OG_3926			XP_046608107.1 XP_046608108.1		XP_046736222.1 XP_046736219.1
OG_3927			XP_046608828.1		XP_046737865.1
OG_3928	XP_046472640.1	XP_046590283.1	XP_046608851.1		XP_046737878.1
OG_3929	XP_046481806.1	XP_046595840.1			
OG_3930	XP_046478961.1 XP_046478962.1	XP_046593193.1	XP_046613928.1		XP_046743551.1
OG_3931		XP_046592145.1	XP_046614420.1		XP_046740781.1
OG_3932			XP_046615304.1		XP_046744148.1
OG_3933	XP_046480810.1	XP_046595462.1	XP_046616461.1		XP_046742681.1
OG_3934			XP_046616624.1		XP_046740831.1
OG_3935	XP_046485786.1	XP_046598131.1	XP_046619181.1		XP_046744380.1
OG_3936			XP_046621058.1		XP_046746464.1
OG_3937	XP_046481039.1		XP_046622752.1		XP_046746677.1
OG_3938	XP_046488764.1		XP_046624990.1		XP_046749833.1
OG_3939	XP_046488778.1	XP_015513970.1	XP_046625003.1		XP_046749595.1
OG_3940	XP_046486411.1	XP_046599198.1	XP_046625403.1		XP_046750004.1
OG_3941	XP_046489108.1		XP_046626191.1		XP_046750329.1
OG_3942	XP_046489758.1 XP_046489759.1	XP_046600532.1 XP_046600533.1	XP_046626900.1		XP_046751425.1
